15180617411,2,0.124194,-0.401702,4.30002,2,0.132655,-0.0863685,4.30538,2,0.140892,0.22405,4.29735,2,0.164975,0.358086,4.28886,2,-0.0169587,0.117398,4.30483,2,-0.0735879,-0.120492,4.32424,2,-0.0967579,-0.324011,4.24357,2,-0.0725418,-0.379684,4.22521,2,0.296234,0.0989555,4.30716,2,0.336963,-0.142069,4.32542,2,0.356461,-0.346006,4.24583,2,0.336378,-0.404604,4.22233,2,0.0493216,-0.395692,4.26238,2,0.00947224,-0.726723,4.31041,2,-0.0167155,-1.04682,4.33134,2,-0.0283556,-1.11659,4.25322,2,0.197174,-0.401343,4.26367,2,0.207862,-0.713395,4.28293,2,0.196811,-1.05247,4.31067,2,0.199693,-1.11493,4.23711,2,0.13891,0.147027,4.30179,2,-0.0829466,-0.446247,4.23033,2,-0.0359497,-0.380873,4.19106,2,0.347603,-0.468739,4.20493,2,0.361813,-0.386024,4.20167
15180947521,2,0.124334,-0.402011,4.29985,2,0.132748,-0.0864331,4.30492,2,0.140891,0.224417,4.29634,2,0.165714,0.356929,4.28788,2,-0.0168886,0.117484,4.3044,2,-0.0735581,-0.120347,4.32413,2,-0.0959304,-0.324206,4.24284,2,-0.0655411,-0.38319,4.22005,2,0.296311,0.0984742,4.30683,2,0.337119,-0.142471,4.32549,2,0.356892,-0.345811,4.24547,2,0.336104,-0.404095,4.21871,2,0.0494102,-0.396068,4.2621,2,0.00957993,-0.727159,4.30978,2,-0.0169391,-1.04679,4.3303,2,-0.0283985,-1.11715,4.25208,2,0.197316,-0.401532,4.26361,2,0.208034,-0.714597,4.28207,2,0.195784,-1.05248,4.31036,2,0.199215,-1.11497,4.23775,2,0.138943,0.147261,4.30094,2,-0.0700006,-0.447197,4.21171,2,-0.020185,-0.359105,4.18723,2,0.347756,-0.468944,4.20668,2,0.362727,-0.407451,4.20345
15181288280,2,0.124547,-0.40222,4.29969,2,0.133001,-0.0865336,4.30472,2,0.141148,0.224429,4.29618,2,0.165584,0.356971,4.28706,2,-0.01689,0.117413,4.30406,2,-0.0732615,-0.120534,4.3235,2,-0.0958968,-0.323392,4.24226,2,-0.0647377,-0.38318,4.21956,2,0.296499,0.0986438,4.30458,2,0.337133,-0.142054,4.325,2,0.357574,-0.344731,4.24563,2,0.335839,-0.405958,4.21622,2,0.0496377,-0.396159,4.26201,2,0.0094405,-0.725911,4.30901,2,-0.0175037,-1.04505,4.33063,2,-0.0278287,-1.11705,4.25229,2,0.197479,-0.401828,4.2634,2,0.208177,-0.714495,4.28169,2,0.195761,-1.05248,4.31029,2,0.199027,-1.11454,4.23828,2,0.139198,0.147251,4.30078,2,-0.0511729,-0.448529,4.20519,2,-0.0227701,-0.347987,4.18412,2,0.346676,-0.467492,4.19368,2,0.36102,-0.401548,4.19711
15181617413,2,0.124423,-0.401907,4.29928,2,0.133069,-0.0861898,4.30409,2,0.141426,0.224795,4.29542,2,0.165625,0.356955,4.2868,2,-0.0169786,0.116975,4.30364,2,-0.0734333,-0.120953,4.32308,2,-0.0954891,-0.323388,4.24189,2,-0.0749043,-0.392835,4.21928,2,0.296734,0.0988843,4.30411,2,0.337766,-0.141763,4.32441,2,0.357594,-0.3446,4.24567,2,0.336983,-0.404757,4.21604,2,0.0496039,-0.39563,4.26183,2,0.00967519,-0.725349,4.30856,2,-0.0174767,-1.04503,4.33067,2,-0.0278394,-1.11718,4.25214,2,0.197183,-0.401633,4.26259,2,0.20846,-0.714492,4.28048,2,0.194108,-1.05189,4.30913,2,0.200403,-1.11609,4.23502,2,0.139423,0.147623,4.30003,2,-0.0841524,-0.466839,4.21122,2,-0.0444683,-0.408123,4.195,2,0.346837,-0.467706,4.19568,2,0.360041,-0.42628,4.19275
15181947633,2,0.124482,-0.401716,4.29806,2,0.132901,-0.0858582,4.30355,2,0.141018,0.22533,4.29529,2,0.165622,0.356967,4.28676,2,-0.0165218,0.116479,4.30244,2,-0.0732877,-0.121275,4.32248,2,-0.0944726,-0.328835,4.23943,2,-0.0768191,-0.402347,4.21671,2,0.297206,0.0991763,4.30363,2,0.33757,-0.141676,4.3234,2,0.357694,-0.344045,4.24531,2,0.338627,-0.403298,4.21519,2,0.0495125,-0.395142,4.26006,2,0.00987194,-0.725568,4.30826,2,-0.0175315,-1.04545,4.3308,2,-0.0279146,-1.11684,4.2523,2,0.197319,-0.401606,4.26189,2,0.208497,-0.714118,4.28024,2,0.194269,-1.05186,4.30909,2,0.199399,-1.11536,4.2364,2,0.139093,0.148088,4.29981,2,-0.0763391,-0.478539,4.20446,2,-0.0436455,-0.404443,4.18763,2,0.347229,-0.468239,4.20043,2,0.357226,-0.451968,4.18275
15182288237,2,0.124617,-0.401738,4.29729,2,0.133311,-0.0860013,4.30071,2,0.141721,0.224998,4.28975,2,0.165421,0.358361,4.28474,2,-0.0165778,0.116583,4.30231,2,-0.0728984,-0.12145,4.32128,2,-0.0939906,-0.328164,4.2378,2,-0.0747257,-0.392634,4.21868,2,0.297632,0.0992496,4.30247,2,0.337675,-0.141585,4.3227,2,0.357378,-0.343546,4.243,2,0.338483,-0.402134,4.21042,2,0.0497378,-0.395016,4.25898,2,0.0097346,-0.72516,4.30724,2,-0.017101,-1.04795,4.33018,2,-0.0270449,-1.11732,4.25428,2,0.197379,-0.401699,4.26144,2,0.208608,-0.713921,4.28006,2,0.194046,-1.05159,4.30904,2,0.198846,-1.11429,4.23743,2,0.139715,0.147831,4.29499,2,-0.0789616,-0.471298,4.21974,2,-0.044189,-0.396686,4.19718,2,0.356327,-0.465684,4.19476,2,0.362821,-0.395898,4.19236
15182617603,2,0.12495,-0.402114,4.29698,2,0.133682,-0.086066,4.30031,2,0.142125,0.225246,4.2894,2,0.16578,0.359311,4.28391,2,-0.0162433,0.116527,4.30155,2,-0.0727463,-0.121384,4.32101,2,-0.093781,-0.32769,4.23674,2,-0.0744286,-0.390573,4.21627,2,0.298743,0.100154,4.30208,2,0.33812,-0.140974,4.3212,2,0.3574,-0.343477,4.24298,2,0.33671,-0.400096,4.21763,2,0.0500165,-0.395521,4.25863,2,0.00986863,-0.725304,4.30711,2,-0.0172709,-1.04711,4.33042,2,-0.0284526,-1.11925,4.25223,2,0.197743,-0.401937,4.26121,2,0.208749,-0.714024,4.27992,2,0.194026,-1.04879,4.30892,2,0.198402,-1.11441,4.23801,2,0.140105,0.148002,4.29462,2,-0.0899643,-0.458365,4.21272,2,-0.0423616,-0.401727,4.19283,2,0.353218,-0.468694,4.20474,2,0.37299,-0.390503,4.19825
15182947425,2,0.125102,-0.402156,4.29694,2,0.133686,-0.0860854,4.30018,2,0.141911,0.225252,4.28918,2,0.165453,0.358956,4.28248,2,-0.0158563,0.117765,4.30063,2,-0.0723976,-0.120066,4.32057,2,-0.093088,-0.328959,4.23449,2,-0.0742106,-0.398597,4.21888,2,0.299055,0.0990807,4.29995,2,0.338623,-0.141827,4.32022,2,0.357723,-0.343006,4.24293,2,0.335632,-0.401034,4.21719,2,0.0504095,-0.395783,4.2592,2,0.0102398,-0.725112,4.30731,2,-0.0176328,-1.04687,4.33058,2,-0.0283205,-1.11827,4.25315,2,0.198006,-0.401838,4.26048,2,0.208797,-0.72378,4.27902,2,0.194144,-1.04894,4.30922,2,0.198165,-1.11406,4.23848,2,0.139963,0.148002,4.29442,2,-0.0864837,-0.459407,4.21167,2,-0.0436158,-0.387339,4.19206,2,0.356628,-0.466098,4.19842,2,0.362132,-0.397933,4.19036
15183288287,2,0.127089,-0.401336,4.29447,2,0.134546,-0.0860326,4.29771,2,0.141825,0.224681,4.28692,2,0.165593,0.358647,4.28015,2,-0.0157968,0.117213,4.29921,2,-0.0722064,-0.120568,4.31963,2,-0.0928312,-0.328515,4.23407,2,-0.0695032,-0.388883,4.21403,2,0.299134,0.100707,4.29832,2,0.33869,-0.140133,4.31907,2,0.358269,-0.34276,4.23994,2,0.335724,-0.398686,4.20726,2,0.0517307,-0.395422,4.25785,2,0.0103078,-0.725909,4.30639,2,-0.0195531,-1.05092,4.32982,2,-0.0279154,-1.11847,4.25281,2,0.200565,-0.400375,4.25678,2,0.209073,-0.723946,4.27893,2,0.193993,-1.04974,4.30855,2,0.198143,-1.1141,4.23847,2,0.140097,0.147592,4.29212,2,-0.0841381,-0.455162,4.20972,2,-0.0339497,-0.41867,4.18033,2,0.358307,-0.461933,4.19542,2,0.364246,-0.395459,4.19256
15183617597,2,0.128067,-0.401188,4.29322,2,0.135267,-0.0862462,4.2962,2,0.142192,0.224105,4.28545,2,0.16583,0.358386,4.27798,2,-0.0158832,0.116316,4.29806,2,-0.0721093,-0.121474,4.31867,2,-0.0925071,-0.328661,4.23302,2,-0.0723544,-0.394253,4.21154,2,0.300297,0.101409,4.29721,2,0.339764,-0.139796,4.31578,2,0.359107,-0.34191,4.23904,2,0.338213,-0.399019,4.20778,2,0.0526383,-0.395185,4.25651,2,0.0104508,-0.725464,4.30577,2,-0.0195634,-1.04953,4.32954,2,-0.0272111,-1.11913,4.25241,2,0.201481,-0.400315,4.25577,2,0.209488,-0.724035,4.27922,2,0.194199,-1.04941,4.30896,2,0.198836,-1.11317,4.24134,2,0.140552,0.147111,4.29061,2,-0.0816037,-0.46719,4.19887,2,-0.0320228,-0.408911,4.178,2,0.357603,-0.455307,4.18718,2,0.371052,-0.359801,4.20817
